Smithwick's,Irish-Style Red Ale,4.5,0,,St. Francis Abbey Brewery,,Kilkenny,,Ireland,,,http://www.diageo.ie/Company/Brewing/KilKenny/CompanyBrewingKilkenny
Guinness Extra Stout,American-Style Stout,5,0,GUINNESS® Extra Stout is steeped in heritage - a whole costume drama in a bottle. It,Arthur Guinness & Son,St. James's Gate,Dublin,,Ireland,,,http://www.guinness.com
Leinenkugel's Sunset Wheat,Belgian-Style White,4.9,0,,Jacob Leinenkugel Brewing Company,1 Jefferson Avenue,Chippewa Falls,Wisconsin,United States,54729,1-715-723-5557,http://www.leinie.com/welcome.html
Leinenkugel's Honey Weiss,American-Style Lager,4.9,0,"Select Pale and Wheat Malt, Cluster hops and a hint of Wisconsin honey give this unique refresher a clean, crisp, slightly sweet taste.",Jacob Leinenkugel Brewing Company,1 Jefferson Avenue,Chippewa Falls,Wisconsin,United States,54729,1-715-723-5557,http://www.leinie.com/welcome.html
Leinenkugel's Berry Weiss,Fruit Beer,4.7,0,,Jacob Leinenkugel Brewing Company,1 Jefferson Avenue,Chippewa Falls,Wisconsin,United States,54729,1-715-723-5557,http://www.leinie.com/welcome.html
Leinenkugel's Summer Shandy,Light American Wheat Ale or Lager,4.2,0,"Get a taste of the freshest flavor under the sun - Leinenkugelâs Summer Shandy. A shandy is a lemonade flavored beer, a European favorite during the warmer months. And the light, crisp flavor makes it a great summer refresher. Each batch is carefully brewed using the finest wheat, malted barley and just a hint of real Wisconsin honey. Then, our brewmasters mix in fresh lemonade and citrus flavors to create an adventurous taste thatâs perfect for those lazy days of summer.",Jacob Leinenkugel Brewing Company,1 Jefferson Avenue,Chippewa Falls,Wisconsin,United States,54729,1-715-723-5557,http://www.leinie.com/welcome.html
Keystone Light,American-Style Light Lager,4.2,0,,Coors Brewing - Golden Brewery,311 Tenth Street,Golden,Colorado,United States,80401,1-866-812-2337,http://www.coors.com
Eye of the Hawk,Old Ale,8,0,,Mendocino Brewing - Hopland,13351 Highway 101,Hopland,California,United States,95449,1-707-744-1361,
Heineken,American-Style Lager,5,0,,Heineken International,,,,Netherlands,,,http://www.heineken.com/
Duchy Originals Organic English Ale,Extra Special Bitter,5,0,,Wychwood Brewery Company Ltd,,,,United Kingdom,,,
Gordon Biersch Schwarzbier,German-Style Schwarzbier,4.3,0,,Gordon Biersch Brewing,357 East Taylor Street,San Jose,California,United States,95112,1-408-278-1008,http://www.gordonbiersch.com/brewery
Gordon Biersch Czech Lager,German-Style Pilsener,5.6,0,,Gordon Biersch Brewing,357 East Taylor Street,San Jose,California,United States,95112,1-408-278-1008,http://www.gordonbiersch.com/brewery
Gordon Biersch Hefeweizen,South German-Style Hefeweizen,5.5,0,,Gordon Biersch Brewing,357 East Taylor Street,San Jose,California,United States,95112,1-408-278-1008,http://www.gordonbiersch.com/brewery
Skopsko,American-Style Lager,5,0,,Pivara Skopje,,Skopje,,"Macedonia, the Former Yugoslav Republic of",,,http://www.pivaraskopje.com.mk/
Copper Ale,American-Style Brown Ale,0,0,"Copper Ale, a medium bodied, amber ale inspired by the Altbiers of Northern Germany. Brewed with six different malts, three hop varieties and our special house yeast, Copper Ale is characterized by a well-balanced blend of malty notes and mild bitterness.",Otter Creek Brewing & Wolaver's Organic Ales,793 Exchange Street,Middlebury,Vermont,United States,5753,1-888-473-0727,http://www.ottercreekbrewing.com/
Oktoberfest,German-Style Oktoberfest,0,0,"Oktoberfest is our version of the perennial favorite Bavarian Autumn beer. Oktoberfest's deep golden hue helps bring to mind the old country and its time honored traditions. Brewed with Hallertau and Tettnang hops to balance its clean, malty sweetness, it's the perfect brew for a crisp Autumn day. Available from August to November.",Otter Creek Brewing & Wolaver's Organic Ales,793 Exchange Street,Middlebury,Vermont,United States,5753,1-888-473-0727,http://www.ottercreekbrewing.com/
Barney Flats Oatmeal Stout,American-Style Stout,5.7,0,"With its deep, dark brown-black color, thick, full-bodied, velvety-smooth mouth feel, mocha character, and, strong yet subtle hop bite,  Barney Flats Oatmeal Stout  is one of the thickest, richest, and most complex stouts on the market today. In 1990, it became our first gold medal winner, at the Great American Beer Festival.  Barney Flats  was judged so superior to the other stouts that no other medals were even awarded in its catagory. Try it and see why Stewart Kallen described it as, ""Slippery, creamy, dark, and sweet as a Pacific May morning,"" in his book,  The 50 Greatest Beers in the World",,,,,,,,
Pale Ale,American-Style Amber/Red Ale,0,0,"Pale Ale is a golden amber brew, made with Cascade hops from the Yakima Valley. Adding Cascades during conditioning captures the rich aroma of the hop, and completes the clean, well-balanced flavor of our American pale ale. Crisp, refreshing, exotically aromatic, and available all year.",Otter Creek Brewing & Wolaver's Organic Ales,793 Exchange Street,Middlebury,Vermont,United States,5753,1-888-473-0727,http://www.ottercreekbrewing.com/
Stovepipe Porter,Porter,0,0,"Stovepipe Porter is made in the traditional porter stlye, and is a favorite with all porter lovers. Ruby-black in color, Stovepipe Porter has a rich palate and a roasted, hoppy aroma. It is delicious on its own or with a meal, and tastes great with chocolate.",Otter Creek Brewing & Wolaver's Organic Ales,793 Exchange Street,Middlebury,Vermont,United States,5753,1-888-473-0727,http://www.ottercreekbrewing.com/
White Sail,Belgian-Style White,0,0,"White Sail is a Belgian-style white beer, craft brewed with wheat, malted barley, hops, and a little bit of coriander and orange peel. It is mild yet flavorful, with fruity undertones and a haze from the yeast and wheat. This ale is delicious on its own, or with a slice of orange.",Otter Creek Brewing & Wolaver's Organic Ales,793 Exchange Street,Middlebury,Vermont,United States,5753,1-888-473-0727,http://www.ottercreekbrewing.com/
Vermont Lager,American-Style Lager,0,0,"A classic European style lager. We take the time to brew this beer as a true lager should be brewed. And it's well worth the wait! You can enjoy the drinkability of this light-gold, refreshing beer with friends at the pub or at home after a long day.",Otter Creek Brewing & Wolaver's Organic Ales,793 Exchange Street,Middlebury,Vermont,United States,5753,1-888-473-0727,http://www.ottercreekbrewing.com/
Long Trail Ale,German-Style Brown Ale/Altbier,4.6,0,"Long Trail Ale is a full-bodied amber ale modeled after the ""Alt-biers"" of DÃ¼sseldorf, Germany.",Long Trail Brewing Co,Route 4 & 100A,Bridgewater Corners,Vermont,United States,5035,802) 672-5011,http://www.longtrail.com/
Traditional IPA,American-Style India Pale Ale,5.9,0,"The first IPAs were unfiltered and featured extra hops and higher strength as a preservative for the long trip from England to the colony of India. Our Traditional IPA is naturally carbonated, dry-hopped & unfiltered like the old days.",Long Trail Brewing Co,Route 4 & 100A,Bridgewater Corners,Vermont,United States,5035,802) 672-5011,http://www.longtrail.com/
Double Bag Ale,Belgian-Style Dubbel,7.2,0,"This malty, full-bodied double alt is also know as ""Stickebier"" - German slang for ""secret brew"". Double Bag was originally offered only in our brewery taproom as a special treat to our visitors.",Long Trail Brewing Co,Route 4 & 100A,Bridgewater Corners,Vermont,United States,5035,802) 672-5011,http://www.longtrail.com/
Long Trail Hefeweizen,South German-Style Hefeweizen,5,0,"Here is our ""Wheat Beer with Yeast"", or Hefeweizen. Beers brewed with a high proportion of wheat yield a crisp and refreshing flavor profile, while the addition of our special yeast adds a blend of complex citrus and spice flavors.",Long Trail Brewing Co,Route 4 & 100A,Bridgewater Corners,Vermont,United States,5035,802) 672-5011,http://www.longtrail.com/
Harvest,American-Style Brown Ale,4.4,0,A light & malty experience modeled after one of our favorite old style English brews.,Long Trail Brewing Co,Route 4 & 100A,Bridgewater Corners,Vermont,United States,5035,802) 672-5011,http://www.longtrail.com/
Hibernator,Scotch Ale,6,0,This robust and malty brew will take the bite from a cold winter night.,Long Trail Brewing Co,Route 4 & 100A,Bridgewater Corners,Vermont,United States,5035,802) 672-5011,http://www.longtrail.com/
Blackbeary Wheat,Light American Wheat Ale or Lager,4,0,"Light & refreshing with a hint of blackberry at the finish makes this beer a real thirst quencher. For the health conscious, Blackbeary Wheat has less than 6 grams of carbs and contains 0 fat.",Long Trail Brewing Co,Route 4 & 100A,Bridgewater Corners,Vermont,United States,5035,802) 672-5011,http://www.longtrail.com/
Steamwhistle Lager,American-Style Lager,5,0,Good clean lager.,Steam Whistle Brewery,255 Bremner Road,Toronto,ON,Canada,M5V 3M9,,http://www.steamwhistle.ca
Belgian White,Belgian-Style White,4.7,0,"Our Belgian White Ale is modeled after the original Belgian Witbiers brewed in monasteries during the early 14th century. The soft notes of citrus and spice are topped with a light, fluffy head that finishes clean and crisp. This all natural ale is our latest seasonal brew, perfect for lounging lake-side or celebrating at trail's end.",Long Trail Brewing Co,Route 4 & 100A,Bridgewater Corners,Vermont,United States,5035,802) 672-5011,http://www.longtrail.com/
La Fin Du Monde,Belgian-Style Tripel,9,0,La Fin du Monde has a brilliant golden color with vigorously effervescent foam.,,,,,,,,
Lone Star Light,American-Style Light Lager,3.85,0,"Lone Star Light mimics its full-bodied counterpart with an award winning premium light taste. This beer retains the complimentary ratio of barley, cereal grains, and hops of its parent brand.",Pabst Brewing Company,PO Box 1661,San Antonio,Texas,United States,78296,1-800-935-2337,http://www.pabst.com/
Commodore Perry IPA,American-Style India Pale Ale,7.5,0,"A medium-bodied and well hopped India Pale Ale with a dry, fruity aftertaste.",Great Lakes Brewing,2516 Market Avenue,Cleveland,Ohio,United States,44113,1-216-771-4404,http://www.greatlakesbrewing.com
Dortmunder Gold,NULL,5.8,0,A smooth lager that strikes a delicate balance between sweet malt and dry hop flavors.,Great Lakes Brewing,2516 Market Avenue,Cleveland,Ohio,United States,44113,1-216-771-4404,http://www.greatlakesbrewing.com
Edmund Fitzgerald Porter,Porter,5.8,0,,Great Lakes Brewing,2516 Market Avenue,Cleveland,Ohio,United States,44113,1-216-771-4404,http://www.greatlakesbrewing.com
Eliot Ness Amber Lager,American-Style Lager,6.2,0,"An amber lager with rich, fragrant malt flavors balanced by crisp, noble hops.",Great Lakes Brewing,2516 Market Avenue,Cleveland,Ohio,United States,44113,1-216-771-4404,http://www.greatlakesbrewing.com
Burning River Pale Ale,American-Style Pale Ale,6,0,An assertively hopped American Pale Ale with citrusy and piney Cascade hops.,Great Lakes Brewing,2516 Market Avenue,Cleveland,Ohio,United States,44113,1-216-771-4404,http://www.greatlakesbrewing.com
Holy Moses,Other Belgian-Style Ales,5.4,0,"A Belgian Wit Ale spiced with orange peel, chamomile and coriander.",Great Lakes Brewing,2516 Market Avenue,Cleveland,Ohio,United States,44113,1-216-771-4404,http://www.greatlakesbrewing.com
Christmas Ale,NULL,7.5,0,"A holiday ale brewed with honey and spiced with fresh ginger and cinnamon. Availability, November to December.",Great Lakes Brewing,2516 Market Avenue,Cleveland,Ohio,United States,44113,1-216-771-4404,http://www.greatlakesbrewing.com
Ohio City Oatmeal Stout,American-Style Stout,4.8,0,A smooth and creamy medium-bodied stout with soft malty notes and dry finish.,Great Lakes Brewing,2516 Market Avenue,Cleveland,Ohio,United States,44113,1-216-771-4404,http://www.greatlakesbrewing.com
Negra Modelo,American-Style Lager,6,0,"Negra Modelo has long been the dark beer alternative for Mexican beer drinkers. It has been identified as one of the few surviving examples of Vienna style lager - a style that was largely replaced in European breweries with Oktoberfest, a slightly lighter lager, in the early twentieth century.",,,,,,,,
Birra Moretti La Rossa,Traditional German-Style Bock,7.2,0,"Birra Moretti La Rossa is a double boch beer produced using high quality 100% malted barley, giving it a rich sweet taste and an intense fragrance of roasted malt. The amber color that characterizes the beer, comes from the kind of malt used in the recipe (malt is dried, roasted barley). Another key ingredient is hops, the variety used is particularly aromatic, giving a characteristic bitter aftertaste and a delicate fragrance to the beer. The Master Brewers advise a service temperature between 10Â° and 12Â° C.",Birra Moretti,Viale Venezia 9,Udine,,Italy,,39-800-1859.00,
Stockyard Oatmeal Stout,Oatmeal Stout,6,0,,Goose Island Beer Company - Fulton Street,1800 West Fulton Street,Chicago,Illinois,United States,60612,1-800-466-7363,
Lone Star,American-Style Lager,4.65,0,The National Beer of Texas,,,,,,,,
Bud Extra,NULL,6.6,0,"Originally known as ""B to the E""",Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Bud Dry,American-Style Light Lager,5,0,"Introduced in 1989 Bud Dry is the first dry-brewed beer produced by an American brewer. It is brewed with select hops, grains and barley malt, which results in a lighter body and less-sweet taste. As with all Anheuser-Busch beers, it is cold-filtered for a smooth draft taste, but then goes through a second cold-filtered finishing process to provide its unique taste.",Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Warsteiner Premium Verum,German-Style Pilsener,4.8,0,,Warsteiner Brauerei,Domring 4-10,Warstein,Nordrhein-Westfalen,Germany,,49-(0)2902-/-880,
Bud Light Lime,American-Style Light Lager,4.2,0,"Exactly what it says, Bud Light and Lime. Brewed in Georgia.",Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Warsteiner Premium Dunkel,NULL,4.8,0,,Warsteiner Brauerei,Domring 4-10,Warstein,Nordrhein-Westfalen,Germany,,49-(0)2902-/-880,
Bare Knuckle Stout,American-Style Stout,0,0,,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Caguama,German-Style Pilsener,3.9,0,,Cervecería La Constancia,,San Salvador,,El Salvador,,2231-5143,http://www.laconstancia.com/
Bud Ice,American-Style Lager,5.5,0,Actually an Ice Lager. Introduced in 1984.,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Bud Ice Light,American-Style Lager,4.1,0,Introduced in 1994.,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Michelob Amber Bock,American-Style Lager,5.2,0,"Michelob AmerBock is American-style bock beer with a rich, malty and smooth taste that is hearty and full-bodied, yet finishes cleanly. Anheuser-Busch introduced this premium-plus beer nationally in 1995.	Anheuser-Busch	One Busch Place	Saint Louis	Missouri	United States	63118	1-800-342-5283	http://www.anheuser-busch.com/
Michelob Ultra Amber	American-Style Lager	5	0	Michelob ULTRA Amber is an American-style amber lager that boasts a beautifully rich, dark-amber color with a full-bodied, malty taste that also is low in calories and carbohydrates.	Anheuser-Busch	One Busch Place	Saint Louis	Missouri	United States	63118	1-800-342-5283	http://www.anheuser-busch.com/
Michelob Beer	American-Style Lager	5	0	Michelob is a malty and full-bodied lager with an elegant European hop profile.""",Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
PacÃ­fico Clara,American-Style Lager,4.5,0,,Grupo Modelo,,Mexico City,,Mexico,,,http://www.gmodelo.com.mx/
Michelob Black & Tan,American-Style Lager,5,0,,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Michelob Light,American-Style Light Lager,4.3,0,Michelob Light is a full-flavored and rich-tasting light lager offering a malty sweetness and aromatic hop profile,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Michelob Golden Pilsner,German-Style Pilsener,0,0,,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Michelob Honey Lager,American-Style Lager,4.9,0,,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Michelob Ultra,American-Style Lager,4.2,0,,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,63118,1-800-342-5283,http://www.anheuser-busch.com/
Redhook Long Hammer IPA,American-Style India Pale Ale,6.5,0,,Redhook Ale Brewery,,Seattle,Washington,United States,,,http://www.redhook.com/
Gulden Draak,NULL,10.5,0,"Gulden Draak is a beer in a class of its own. It is a beer that is rich and glowing, so full of its very own characteristic flavour, that it reminds some who try it of chocolate and others of coffee. In 1998 Gulden Draak was crowned âbest beer in the worldâ by the American Tasting Institute! This beer has won many other awards too. Gulden Draak is named for the golden statue at the top of the clock tower of the Belgian city of Gent. The statue was originally given to the city of Constantinople by the Norse King Sigrid Magnusson in 1111, during the crusades; hence the form of a Viking ship that the beast was given. During a later crusade, Boudewijn IX (Count of Flanders and Emperor of Constantinople) took it back to Flanders with him because it was so beautiful. In 1382, the cities of Brugge and Gent did battle for the statue. Gent won.",Brouwerij Van Steenberge,Lindenlaan 25,Ertvelde,Oost-Vlaanderen,Belgium,,32-09-344-50-71,
Asahi Super Dry,American-Style Lager,0,0,,Asahi Breweries,23-1 Azumabashi 1-chome,Tokyo,Kanto,Japan,,81-(03)-5608-5129,
Anchor Steam,NULL,4.9,0,,Anchor Brewing,1705 Mariposa Street,San Francisco,California,United States,94107,1-415-863-8350,
Goldstar,NULL,4.9,0,The best beer ever!,Tempo,,,,Israel,,,http://www.tempo.co.il/
stella,NULL,4.5,0,"Stella is the most famous brand of beer in Egypt. It has been manufactured in Egypt since the 19th century and so many Egyptian, and actually many experienced travelers, prefer it to any other kind of beer. One will not find a single bar in Egypt that doesnât sell Stella or even have the Stella logo on the bar or shop. Stella can even be found in many bars in Europe",el ahram company,,,,Egypt,,,
Kasteel Blonde,Golden or Blonde Ale,11,0,"Slightly dangerous beer - tastes like an 8% blonde, delivers like nothing else. A little tart around the edges, due to the higher alcohol content, but otherwise a pleasant strong pils taste : not too much hop on the palate.",Van Honsebrouch,,Ingelmunster,,Belgium,,,
Schlafly Barleywine,American-Style Barley Wine Ale,11,0,,Saint Louis Brewery / Schlafy Tap Room,2100 Locust Street,Saint Louis,Missouri,United States,63103,1-314-241-2337,http://www.schlafly.com/
Breznak Dunkles/Dark,Dark American-Belgo-Style Ale,3.7,0,Very good dark beer. Not as heavy as stout.,Breznak,,,,Czech Republic,,,http://drinksunion.qbizm.cz/de/pages/vyrobky_p_breznak.htm
Hobgoblin,Dark American-Belgo-Style Ale,5.5,0,,Wychwood Brewery,The Eagle Maltings,Witney,Oxford,United Kingdom,,44-(01993)-890800,
Piraat 10.5%,Golden or Blonde Ale,10.5,0,"Piraat is a 'living' beer, which means that after the primary fermentation in the keg, the beer also continues to evolve during the secondary fermentation in the bottle or in the keg after packaging. This is a world-class amber colored beer. American beer connoisseurs give it 98 out of 100. No other beer scores better. The flavor is so complex and so rich that every swallow conjures up new associations. Note the spicy light sweetness, which is richly balanced with the robust bitterness of the hops. It is an adventure of a beer, a treat.",Brouwerij Van Steenberge,Lindenlaan 25,Ertvelde,Oost-Vlaanderen,Belgium,,32-09-344-50-71,
SuperBock,Traditional German-Style Bock,5,0,"Authentic Flavour Super Bock is the leading beer brand on the Portuguese market and is the only brand to have won 19 consecutive gold medals in the international contest ""Monde SÃ©lection da la QualitÃ©",Unicer,,,,Portugal,,,http://www.unicer.pt
Toasted Lager,American-Style Lager,5.3,0,TOASTED LAGER,,,,,,,,
WeiÃbier,Light American Wheat Ale or Lager,0,0,,Augustiner-Bräu München,Landsberger Strae 35,München,Bayern,Germany,,49-(0)89-/-519940,http://www.augustiner-braeu.de
Rockslide IPA,American-Style India Pale Ale,6.7,0,"If being in one of the coldest places in the US isn't extreme enough, the contents of this beer may very well redefine your commitment to the pursuit of hops. Rockslide IPA is brewed in the 'West Coast' style with aggressive amounts of American hops such as Amarillo, Centennial and Summit hops. You are greeted with a full frontal assault of citrus/grapefruit/pine hop character, followed up with malt to balance the mouthfeel. This beer is all about hops.",Fifty Fifty Brewing Co.,11197 Brockway Road,Truckee,California,United States,96161,530.587.BEER,http://www.fiftyfiftybrewing.com/
420 Extra Pale Ale,American-Style Pale Ale,5.4,0,,Sweetwater Brewing - Atlanta,195 Ottley Drive,Atlanta,Georgia,United States,30324,1-404-691-2537,http://www.sweetwaterbrew.com/
Riverwest Stein Beer,American-Style Lager,0,0,Delicious,Lakefront Brewery,1872 North Commerce Street,Milwaukee,Wisconsin,United States,53212,1-414-372-8800,http://www.lakefrontbrewery.com/index.html
Kennebunkport IPA,American-Style India Pale Ale,0,0,"Below-average but drinkable IPA, cheaply priced (~$1/bottle), and available at Trader Joe's.",Pugsley Brewing LLC,,Portland,Maine,United States,,,
Abita Jockamo IPA,American-Style India Pale Ale,6.5,0,,Abita Brewing Company,PO Box 1510,Abita Springs,Louisiana,United States,70420,800-737-2311,http://www.abita.com/
Bass Pale Ale,Classic English-Style Pale Ale,5,0,,Bass Brewers,137 High Street,Burton-upon-Trent,Staffordshire,United Kingdom,,44-(01283)-513347,
Three Philosophers,Belgian-Style Quadrupel,9.8,0,,Brewery Ommegang,656 County Highway 33,Cooperstown,New York,United States,13326,1-800-544-1809,
Harpoon IPA,American-Style India Pale Ale,5.9,0,From their site:,,,,,,,,
Hoegaarden,Light American Wheat Ale or Lager,4.9,0,"Hoegaarden is the authentic Belgian wheat or white beer. It has a unique and extremely complex brewing process whereby the brand is first top fermented and then is refermented within the bottle - ending up in a unique cloudy-white appearance. The brand's unique appearance is mirrored by its one-of-a-kind taste - sweet and sour beer with a little bitterness, slightly spicy, with a strong touch of coriander and a hint of orange, perfect for warm summer days, instead of other refreshing beverages. Refreshing, a little quirky, and decidedly different - naturally.",Brouwerij van Hoegaarden,Stoopkensstraat 46,Hoegaarden,Vlaams Brabant,Belgium,,32-016-76-98-11,
Stone 11th Anniversery Ale,Dark American-Belgo-Style Ale,8.7,0,"The inspiration for making a Black IPA (or should we say ""India Black Ale/ IBA""?) has been over a year in the making. As soon as we wrapped up the brewing of the Stone 10th Anniversary IPA, we started brainstorming ideas for the Stone 11th Anniversary Ale, and the Black IPA concept was born. This was a challenging brew to formulate and achieve what we considered the ideal flavor balance of intense up-front hops with balanced roasted malt flavors, a deep, rich flavor, and a hearty bitterness.",Stone Brewing Co.,1999 Citracado Parkway,Escondido,California,United States,92029,1-760-471-4999,http://www.stonebrew.com/
Gumballhead,Light American Wheat Ale or Lager,4.8,0,"Three Floyds official summer beer highly dry hopped American wheat beer. Quite hoppy. Gumballhead is brewed from red wheat and amarillo hops. It has a medium haze, due to bottle conditioning; once the beer is bottled, extra yeast is added for a secondary fermentation. The hops give off a pronounced citrus note on the nose. Notes of bread - from the yeast - and a good malt undertone. Medium carbonation.",Three Floyds Brewing,9750 Indiana Parkway,Munster,Indiana,United States,46321,1-219-922-3565,http://www.threefloydspub.com/
Honker's Ale,Special Bitter or Best Bitter,0,0,"Honkerâs Ale combines a spicy hop aroma with a rich malt middle to create a perfectly balanced ale that is immensely drinkable. A smooth, drinkable English Bitter for those looking for more from their beer.",Goose Island Beer Company - Clybourn,1800 North Clybourn Avenue,Chicago,Illinois,United States,60614,1-800-466-7363,
Julius Echter Hefe-WeiÃbier Hell,South German-Style Hefeweizen,0,0,,Wrzburger Hofbru AG,Hchberger Strae 28,Wrzburg,Bayern,Germany,,49-(0)931-/-4109-0,
Primo,American-Style Lager,0,0,A rich golden liquid with a unique flavor and aroma that comes from a touch of raw Hawaiian cane sugar. Primo is a premium lager that represents the best of both worlds; the rich taste of a craft-brewed beer with the drinkability of a lighter lager. -http://www.thatsprimo.com/Recipe.aspx,Pabst Brewing Company,PO Box 1661,San Antonio,Texas,United States,78296,1-800-935-2337,http://www.pabst.com/
Anchor Summer Beer,Light American Wheat Ale or Lager,4.6,0,Anchor Summer is the first American wheat beer in modern times. Our first brew of this light and refreshing beer was in the summer of 1984.,,,,,,,,
Double Chocolate Stout,Sweet Stout,5.2,0,"A rich, creamy stout with roasted chocolate flavors. A perfect dessert beer.",Youngs & Company Brewery,26 Osiers Road,London,,England,SW18 1NH,020 8875 7000,http://www.youngs.co.uk
Blue Bell Bitter,Special Bitter or Best Bitter,5.4,0,Diacetyl dominated cask bitter.,Magnolia Pub and Brewery,1398 Haight Street,San Francisco,California,United States,94117,1-415-864-7468,http://www.magnoliapub.com/
Staggering Elk,American-Style Lager,4.5,0,,Estes Park Brewery,470 Prospect Village Dr.,Estes Park,Colorado,United States,80517,970-586.5421,http://www.epbrewery.net/
Lions Gate Lager,American-Style Lager,0,0,"While ales are fermented for relatively short periods of time at room temperature, lagers employ a special variety of yeast and much cooler fermentation temperatures to achieve their truly clean, dry flavour profile. Our Lion's Gate Lager has a light body, a very crisp palate and a soft, hop finish, which is imparted by the exquisitely gentle Czech Saaz hop variety. The Lions would approve.",Steamworks,375 Water Street,Vancouver,British Columbia,Canada,V6B 5C6,1-604-689-2739,http://www.steamworks.com/gastown_index.htm
Cascadia Cream Ale,American-Style Lager,0,0,"Every year in Vancouver there are a few days when the air is cool & crisp, the sun shines brightly, and the leaves show their vibrant colours -- then it starts to rain incessantly. Anyway, our Cascadia Cream Ale is dedicated to the spirit of mountains, oceans, golden days and gentle mist. Caramel and honey malts lend this ale a mellow, grainy maltiness which is balanced by the subtle presence of English finishing hops. Cheers, our Cascadia Cream Ale will be sure to brighten up even the wettest West Coast day.",Steamworks,375 Water Street,Vancouver,British Columbia,Canada,V6B 5C6,1-604-689-2739,http://www.steamworks.com/gastown_index.htm
Signature Pale Ale,American-Style Amber/Red Ale,0,0,"The term ""Pale Ale"" dates back to the 1800s when all beer was dark brown in colour. New malting techniques led to the development of pale malt, a barley malt kilned at low temperatures which contributed very little colour to the finished beer. Hence the birth of Pale Ale, an amber- to copper-coloured ale you could actually see through. Plenty of British Crystal malt in the grist lends this ale its rich colour, its caramel maltiness, and adds the occasional whiff of toffee to the nose. An addition of American and German hops to the kettle at the end of the boil is used to suffuse our Pale Ale with a gently spicy hop finish.",Steamworks,375 Water Street,Vancouver,British Columbia,Canada,V6B 5C6,1-604-689-2739,http://www.steamworks.com/gastown_index.htm
Nirvana Nut Brown Ale,NULL,0,0,"Our regulars have many reasons for frequenting our premises. Some come for the comfy chairs, a game of pool, or to exude some seriously suaveness at the oyster bar on a Friday evening. For the truly devoted, however, who come in search of truth, it's the Nut Brown they're after. Often they arrive with a glazed look in their eyes, having endured days of office drudgery or the unknowable hardships of securing a parking spot. Set your cares aside, for all can find solace in this ale's yin-yang of nutty maltiness and delicate, dryish hoppiness. For our Nut Brown, an ale deep auburn in colour, we use a blend of Munich, caramel and chocolate malts to create a rich malty palate with a lingering dry chocolatiness.",Steamworks,375 Water Street,Vancouver,British Columbia,Canada,V6B 5C6,1-604-689-2739,http://www.steamworks.com/gastown_index.htm
Empress India Pale Ale,Imperial or Double India Pale Ale,0,0,"During the heyday of the British Empire, India Pale Ale was born as a strong pale ale brewed especially to endure the rigors of the long journey to the colonies. In order to guard against spoilage, I.P.A. was brewed with a high alcohol content and with liberal amounts of hops, which act as a natural preservative. This ale's golden amber colour only hints at its full-bodied flavour. Its sumptuous maltiness is tempered by a goodly amount of bitterness and a mouth-filling hop flavour. In order to finish our I.P.A. with a truly fresh hop bouquet, we dry hop this ale in the serving tank with both East Kent Goldings and Mount Hood hops.",Steamworks,375 Water Street,Vancouver,British Columbia,Canada,V6B 5C6,1-604-689-2739,http://www.steamworks.com/gastown_index.htm
Heroica Oatmeal Stout,Oatmeal Stout,0,0,"There are some things in life that require a certain sense of bravado: these might include ordering a quadruple espresso, deciding to sleep without a nightlight, or choosing to live in a region of the continent that is gradually sinking into the Pacific Ocean. If you're no longer scared of the dark, then there's no reason to be afraid of our stout. A generous portion of rolled oats and lots of black roasted barley give this beer a warm, roasted nose, and a distinct dryness that succumbs to waves of lingering satisfaction.",Steamworks,375 Water Street,Vancouver,British Columbia,Canada,V6B 5C6,1-604-689-2739,http://www.steamworks.com/gastown_index.htm
Pilsner,German-Style Pilsener,0,0,"Our Pilsner is a true beer drinker's beer inspired by the first golden lagers brewed in the Czech town of Pilsn. This full-bodied lager is hopped with copious amounts of Sterling hops, lending it a refreshing, citrusy finish.",Steamworks,375 Water Street,Vancouver,British Columbia,Canada,V6B 5C6,1-604-689-2739,http://www.steamworks.com/gastown_index.htm
